Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp
6.848,10.24,162.36,-11.6,7.97,163.69,-12.73,20191008-1207-FRANKFURT_2-01-99,Salto A
6.918,7.88,170.16,-20.16,5.93,169.69,-17.45,20191008-1207-FRANKFURT_2-01-99,Salto A
7.581,-1.8,163.2,0.76,-0.35,167.36,-4.06,20191008-1207-FRANKFURT_2-01-99,Salto A
9.34,11.12,209.24,-13.48,11.14,208.15,-9.71,20191008-1207-FRANKFURT_2-01-99,Salto A
5.122,43.4,297.24,-41.4,44.17,303.81,-10.81,20191008-1207-FRANKFURT_2-01-99,Salto A
25.319,103.36,401.44,-7.92,77.75,389.17,-27.19,20191008-1207-FRANKFURT_2-01-99,Salto A
78.274,-5.44,303.6,-12.04,-11.54,232.77,-13.52,0609-4-01-263,Fliffis C
106.727,8.2,-115.16,-18.4,2.69,-105.86,-25.1,0609-4-01-263,Fliffis C
10.747,53.84,-401.76,8.68,35.68,-384.37,1.87,0609-4-01-263,Fliffis C
24.966,4.4,-444.32,7.16,5.46,-519.01,6.06,0609-4-01-263,Fliffis C
46.186,28.08,-689.52,1.92,24.67,-670.42,18.09,0609-4-01-263,Fliffis C
59.262,-39.16,-645.28,74.56,-19.08,-659.62,74.19,0609-4-01-263,Fliffis C
51.813,-20.8,-774.68,77.92,-21.12,-745.38,66.97,0609-4-01-263,Fliffis C
24.342,-0.32,-162.12,53.52,-8.03,-192.77,79.06,0609-4-01-263,Fliffis C
23.24,-29.56,-38.36,183.72,-34.93,-81.96,182.15,0609-4-01-263,Fliffis C
18.676,-115.16,-214.92,285.08,-122.3,-207.4,272.83,0609-4-01-263,Fliffis C
18.921,-248.0,-178.92,281.6,-234.36,-166.65,278.42,0609-4-01-263,Fliffis C
20.217,-254.44,-31.16,323.08,-248.5,-32.95,317.85,0609-4-01-263,Fliffis C
18.753,-223.2,99.76,310.76,-221.45,99.14,308.57,0609-4-01-263,Fliffis C
16.181,-157.96,205.4,256.8,-159.67,204.4,256.39,0609-4-01-263,Fliffis C
12.798,-109.96,275.6,184.08,-110.37,267.32,184.82,0609-4-01-263,Fliffis C
12.39,-68.88,229.2,133.56,-66.88,228.45,130.92,0609-4-01-263,Fliffis C
12.378,-24.08,179.92,78.52,-27.06,183.6,79.03,0609-4-01-263,Fliffis C
14.33,-5.88,202.2,64.92,-4.12,200.82,61.96,0609-4-01-263,Fliffis C
16.002,10.64,269.6,50.6,11.77,274.43,48.74,0609-4-01-263,Fliffis C
17.439,35.0,433.88,-26.12,23.48,407.15,-13.34,0609-4-01-263,Fliffis C
98.622,13.52,170.32,48.6,12.03,178.63,59.81,0609-4-01-104,Schraubensalto C
52.573,56.64,276.56,120.0,57.68,263.17,118.74,0609-4-01-104,Schraubensalto C
3.49,86.04,260.84,187.72,99.91,237.17,166.73,0609-4-01-104,Schraubensalto C
1.181,91.56,92.0,145.88,95.73,74.87,135.15,0609-4-01-104,Schraubensalto C
5.834,128.96,49.92,175.44,131.67,56.16,168.02,0609-4-01-104,Schraubensalto C
7.061,235.72,96.32,257.24,236.34,86.17,259.99,0609-4-01-104,Schraubensalto C
9.592,279.12,-50.28,450.88,281.55,-47.07,420.02,0609-4-01-104,Schraubensalto C
12.797,217.04,-170.24,462.16,212.87,-162.8,466.32,0609-4-01-104,Schraubensalto C
14.702,69.12,-202.2,495.16,69.09,-198.34,486.48,0609-4-01-104,Schraubensalto C
15.525,-65.04,-155.4,472.24,-59.75,-152.65,471.42,0609-4-01-104,Schraubensalto C
14.812,-99.16,-44.84,424.36,-98.45,-43.43,422.72,0609-4-01-104,Schraubensalto C
12.327,-92.6,76.12,326.84,-91.84,71.41,328.82,0609-4-01-104,Schraubensalto C
8.561,-64.0,143.36,244.76,-64.85,147.11,245.79,0609-4-01-104,Schraubensalto C
5.877,-61.64,190.32,165.08,-62.76,186.35,173.74,0609-4-01-104,Schraubensalto C
5.617,-42.12,155.68,137.52,-45.36,157.87,141.36,0609-4-01-104,Schraubensalto C
6.379,-46.2,154.56,147.96,-39.62,152.15,140.27,0609-4-01-104,Schraubensalto C
6.619,0.68,129.16,101.52,0.02,134.12,98.58,0609-4-01-104,Schraubensalto C
7.554,33.52,148.16,39.36,29.31,149.85,43.05,0609-4-01-104,Schraubensalto C
8.256,32.96,180.0,34.16,31.21,176.75,35.62,0609-4-01-104,Schraubensalto C
6.482,51.64,203.44,32.16,48.6,211.17,27.38,0609-4-01-104,Schraubensalto C
114.187,-26.96,1.44,-19.4,-16.08,5.43,-7.58,20191003-1152-FRANKFURT_1-01-28,Cody C
73.15,-11.84,-170.16,31.84,3.57,-155.63,18.53,20191003-1152-FRANKFURT_1-01-28,Cody C
17.989,106.08,-137.48,-51.48,63.31,-151.87,-13.24,20191003-1152-FRANKFURT_1-01-28,Cody C
15.875,2.6,-176.16,41.2,8.31,-108.73,39.93,20191003-1152-FRANKFURT_1-01-28,Cody C
14.847,-26.96,93.6,59.0,-20.58,103.35,38.77,20191003-1152-FRANKFURT_1-01-28,Cody C
29.942,-50.92,574.08,20.6,-51.1,542.31,7.31,20191003-1152-FRANKFURT_1-01-28,Cody C
41.141,-21.28,692.16,10.04,-28.0,687.57,14.17,20191003-1152-FRANKFURT_1-01-28,Cody C
36.447,-54.08,670.24,0.36,-47.65,640.73,-6.26,20191003-1152-FRANKFURT_1-01-28,Cody C
15.302,-61.28,480.48,-29.72,-56.72,490.14,-23.16,20191003-1152-FRANKFURT_1-01-28,Cody C
7.585,-55.32,360.0,10.52,-48.03,376.94,-9.03,20191003-1152-FRANKFURT_1-01-28,Cody C
8.172,-30.92,274.2,-1.84,-34.18,283.53,-2.01,20191003-1152-FRANKFURT_1-01-28,Cody C
7.952,-32.0,235.52,-7.92,-32.78,236.88,-5.25,20191003-1152-FRANKFURT_1-01-28,Cody C
7.648,-28.88,201.8,-6.28,-29.27,200.31,-8.82,20191003-1152-FRANKFURT_1-01-28,Cody C
6.659,-32.72,168.44,-18.96,-30.15,169.17,-17.97,20191003-1152-FRANKFURT_1-01-28,Cody C
7.057,-24.48,148.6,-13.72,-22.61,149.33,-11.62,20191003-1152-FRANKFURT_1-01-28,Cody C
7.881,-12.88,133.36,22.68,-15.67,133.96,10.58,20191003-1152-FRANKFURT_1-01-28,Cody C
9.698,-25.96,163.2,10.48,-24.09,161.11,8.27,20191003-1152-FRANKFURT_1-01-28,Cody C
8.188,-29.2,182.48,6.0,-28.59,174.29,8.0,20191003-1152-FRANKFURT_1-01-28,Cody C
4.136,-19.76,219.08,-31.16,-29.82,221.95,-13.43,20191003-1152-FRANKFURT_1-01-28,Cody C
18.5,-68.8,313.2,-73.2,-58.67,283.87,-50.3,20191003-1152-FRANKFURT_1-01-28,Cody C
111.45,22.76,-150.56,53.76,20.65,-151.45,72.04,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
32.737,-101.12,-519.16,157.2,-111.26,-538.53,154.26,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
31.986,-55.64,-1011.2,70.24,-92.63,-768.67,24.64,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
42.425,-76.28,-760.12,71.32,-76.99,-769.24,58.64,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
40.803,-72.04,-730.2,51.04,-68.12,-734.66,44.56,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
47.311,-23.68,-672.8,24.12,-29.2,-678.56,44.07,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
44.586,-62.64,-686.24,180.28,-61.57,-680.51,157.1,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
29.339,-79.88,-575.28,60.84,-74.53,-571.68,108.12,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
20.244,4.8,-289.8,254.84,-1.2,-297.31,306.56,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
33.109,216.96,-162.76,826.68,220.55,-189.95,754.2,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
39.703,520.04,93.12,896.48,482.29,44.1,924.87,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
44.499,583.64,-28.64,1129.2,556.23,-31.51,1048.77,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
26.42,442.04,-428.6,818.8,461.18,-439.44,815.41,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
40.268,243.28,-375.28,793.4,234.25,-391.73,797.27,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
31.09,7.04,-48.44,733.24,32.29,-40.34,714.99,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
21.874,44.32,238.8,511.0,48.18,230.88,517.62,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
19.685,109.84,284.16,293.16,102.04,291.48,331.88,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
20.076,131.2,460.28,192.72,136.21,414.77,206.99,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
18.628,276.68,409.8,32.04,246.7,433.51,49.84,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
33.323,236.88,434.84,-244.32,218.16,435.81,-159.09,20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B
115.704,-7.96,81.8,4.96,-0.71,86.5,-5.22,0609-4-01-259,Fliffis C
60.356,36.68,-218.4,82.76,31.86,-212.12,74.94,0609-4-01-259,Fliffis C
24.967,-80.64,-455.16,170.56,-44.32,-506.59,75.85,0609-4-01-259,Fliffis C
31.632,-15.56,-564.04,21.84,-6.3,-568.09,6.7,0609-4-01-259,Fliffis C
48.082,5.24,-666.6,11.36,17.24,-639.9,44.12,0609-4-01-259,Fliffis C
65.574,-25.76,-753.64,52.4,-26.17,-740.59,81.74,0609-4-01-259,Fliffis C
60.835,-78.76,-799.8,67.16,-65.37,-785.28,73.47,0609-4-01-259,Fliffis C
24.53,-36.88,-222.48,88.44,-31.68,-282.31,85.39,0609-4-01-259,Fliffis C
23.549,-50.04,-57.32,146.08,-40.15,-63.79,152.18,0609-4-01-259,Fliffis C
11.952,-79.0,-246.64,292.92,-90.59,-209.66,293.58,0609-4-01-259,Fliffis C
15.517,-218.52,-119.96,287.52,-203.85,-121.88,287.46,0609-4-01-259,Fliffis C
17.986,-210.68,-17.6,303.08,-216.15,-17.14,301.24,0609-4-01-259,Fliffis C
17.157,-221.4,100.08,283.92,-222.57,100.76,284.73,0609-4-01-259,Fliffis C
15.703,-180.84,203.72,232.76,-180.44,202.78,234.85,0609-4-01-259,Fliffis C
13.071,-114.16,247.56,196.32,-115.48,244.35,193.51,0609-4-01-259,Fliffis C
10.595,-65.88,207.84,138.08,-64.21,211.03,136.71,0609-4-01-259,Fliffis C
10.762,-25.84,181.4,82.28,-25.73,179.39,82.59,0609-4-01-259,Fliffis C
14.024,-25.88,185.88,70.84,-20.45,186.83,65.35,0609-4-01-259,Fliffis C
15.45,23.08,279.76,57.28,19.85,278.14,51.42,0609-4-01-259,Fliffis C
25.542,12.92,340.92,-78.96,11.74,331.57,-43.84,0609-4-01-259,Fliffis C
70.779,61.16,79.44,-83.6,36.43,128.1,-27.56,20190930-1616-FRANKFURT_1-01-216,Salto C
94.161,14.96,163.44,45.6,12.24,160.66,41.2,20190930-1616-FRANKFURT_1-01-216,Salto C
20.701,4.24,83.6,-7.16,-0.64,90.09,16.28,20190930-1616-FRANKFURT_1-01-216,Salto C
10.569,-8.48,-43.8,-30.4,-17.6,0.39,5.11,20190930-1616-FRANKFURT_1-01-216,Salto C
4.902,-12.24,29.96,-9.56,-12.97,31.95,-4.12,20190930-1616-FRANKFURT_1-01-216,Salto C
4.823,-9.68,82.92,-2.24,-7.99,81.25,-4.29,20190930-1616-FRANKFURT_1-01-216,Salto C
5.751,-15.4,143.8,-2.16,-12.44,146.5,-4.12,20190930-1616-FRANKFURT_1-01-216,Salto C
6.97,-5.76,218.52,-3.36,-5.66,216.39,-3.13,20190930-1616-FRANKFURT_1-01-216,Salto C
7.599,-1.68,246.44,4.88,-2.72,245.98,0.44,20190930-1616-FRANKFURT_1-01-216,Salto C
7.903,3.08,264.6,-5.72,2.31,264.41,-3.67,20190930-1616-FRANKFURT_1-01-216,Salto C
7.707,-6.28,279.24,-7.44,-5.25,276.79,-9.64,20190930-1616-FRANKFURT_1-01-216,Salto C
7.456,-5.48,259.88,-6.36,-5.49,261.29,-6.35,20190930-1616-FRANKFURT_1-01-216,Salto C
6.905,-11.64,236.0,-12.28,-9.87,235.79,-9.98,20190930-1616-FRANKFURT_1-01-216,Salto C
6.236,-12.96,205.8,-15.48,-14.67,209.65,-15.32,20190930-1616-FRANKFURT_1-01-216,Salto C
5.782,-19.04,202.76,0.36,-20.02,204.64,-1.16,20190930-1616-FRANKFURT_1-01-216,Salto C
5.745,-22.12,202.72,7.68,-20.9,202.68,4.19,20190930-1616-FRANKFURT_1-01-216,Salto C
5.434,-19.68,192.84,-1.12,-17.43,190.75,0.56,20190930-1616-FRANKFURT_1-01-216,Salto C
4.653,-12.52,169.92,19.72,-15.4,173.93,18.11,20190930-1616-FRANKFURT_1-01-216,Salto C
2.65,5.2,184.44,-6.8,-6.02,196.94,-0.68,20190930-1616-FRANKFURT_1-01-216,Salto C
23.267,12.2,341.84,-87.92,-2.16,296.19,-54.82,20190930-1616-FRANKFURT_1-01-216,Salto C
102.466,41.24,66.08,5.92,41.8,95.11,10.44,20191008-1157-FRANKFURT_1-01-56,Salto B
49.583,39.08,213.48,0.24,32.87,187.24,-10.69,20191008-1157-FRANKFURT_1-01-56,Salto B
2.887,-7.68,51.48,-191.76,-3.25,106.14,-93.55,20191008-1157-FRANKFURT_1-01-56,Salto B
0.373,-14.88,97.44,101.48,-10.79,18.14,72.75,20191008-1157-FRANKFURT_1-01-56,Salto B
12.541,-23.24,-157.64,-2.12,-17.82,-128.47,22.42,20191008-1157-FRANKFURT_1-01-56,Salto B
12.903,4.92,-137.48,3.4,-5.43,-83.33,-2.39,20191008-1157-FRANKFURT_1-01-56,Salto B
5.825,21.76,151.88,-55.96,10.44,157.93,-47.93,20191008-1157-FRANKFURT_1-01-56,Salto B
10.562,-12.32,431.92,-54.44,-18.37,417.92,-45.62,20191008-1157-FRANKFURT_1-01-56,Salto B
16.009,2.52,495.48,-9.12,-0.81,491.94,-27.93,20191008-1157-FRANKFURT_1-01-56,Salto B
23.194,-21.96,365.96,52.52,-9.99,390.46,-5.0,20191008-1157-FRANKFURT_1-01-56,Salto B
20.21,23.8,373.0,-35.68,8.47,385.98,-38.1,20191008-1157-FRANKFURT_1-01-56,Salto B
5.722,-1.6,211.72,-97.48,-5.01,281.4,-53.85,20191008-1157-FRANKFURT_1-01-56,Salto B
4.505,-5.36,158.96,-9.08,-2.78,166.38,-9.52,20191008-1157-FRANKFURT_1-01-56,Salto B
4.828,-5.2,121.96,-12.84,-4.93,123.11,-7.68,20191008-1157-FRANKFURT_1-01-56,Salto B
5.189,-3.48,111.12,5.8,-6.38,107.84,3.83,20191008-1157-FRANKFURT_1-01-56,Salto B
3.917,-20.08,117.6,-10.28,-10.3,121.96,-11.51,20191008-1157-FRANKFURT_1-01-56,Salto B
3.929,17.16,211.88,-22.16,18.91,200.49,-23.3,20191008-1157-FRANKFURT_1-01-56,Salto B
5.272,-30.88,211.96,28.52,-21.83,215.88,8.49,20191008-1157-FRANKFURT_1-01-56,Salto B
6.476,-77.48,270.24,-5.88,-66.4,258.25,-20.39,20191008-1157-FRANKFURT_1-01-56,Salto B
13.146,-39.68,294.12,-163.28,-53.24,267.45,-101.95,20191008-1157-FRANKFURT_1-01-56,Salto B
85.264,45.76,192.6,-39.0,17.77,208.07,-20.04,0609-4-01-362,Fliffis B
102.737,12.36,-91.28,55.64,6.85,-93.0,58.7,0609-4-01-362,Fliffis B
13.267,-63.36,-393.48,-102.48,-67.94,-420.23,-31.56,0609-4-01-362,Fliffis B
20.8,-63.96,-283.04,31.32,-70.07,-598.98,22.55,0609-4-01-362,Fliffis B
40.256,-61.72,-694.24,-17.72,-57.99,-686.4,-24.65,0609-4-01-362,Fliffis B
41.112,25.28,-618.6,94.32,20.3,-621.88,29.42,0609-4-01-362,Fliffis B
39.927,39.04,-600.76,52.04,36.37,-596.94,42.61,0609-4-01-362,Fliffis B
19.907,25.88,-306.96,32.6,26.49,-328.72,45.03,0609-4-01-362,Fliffis B
18.341,24.08,-7.68,80.24,28.94,-38.33,95.71,0609-4-01-362,Fliffis B
17.449,42.12,-84.2,288.72,17.89,-80.31,257.9,0609-4-01-362,Fliffis B
18.768,-119.56,-183.56,381.72,-125.84,-167.09,379.06,0609-4-01-362,Fliffis B
25.828,-235.08,-52.2,413.32,-230.43,-50.17,412.47,0609-4-01-362,Fliffis B
22.375,-222.0,132.2,372.88,-218.66,131.25,366.36,0609-4-01-362,Fliffis B
18.458,-170.4,243.16,271.04,-169.48,243.16,269.98,0609-4-01-362,Fliffis B
15.906,-116.48,298.8,176.16,-117.86,298.24,178.54,0609-4-01-362,Fliffis B
13.999,-74.48,267.64,124.84,-76.14,268.89,122.11,0609-4-01-362,Fliffis B
14.302,-38.8,192.8,66.24,-40.6,197.79,70.86,0609-4-01-362,Fliffis B
15.991,-24.6,199.56,53.68,-24.06,207.75,48.51,0609-4-01-362,Fliffis B
18.335,-29.68,301.0,56.44,-26.05,297.88,49.85,0609-4-01-362,Fliffis B
9.116,16.52,336.6,34.4,13.97,352.68,37.76,0609-4-01-362,Fliffis B
99.92,57.68,111.68,12.76,54.4,126.35,12.13,20190930-1616-FRANKFURT_1-01-167,Fliffis C
71.05,-34.04,-174.28,4.56,-37.3,-173.24,4.28,20190930-1616-FRANKFURT_1-01-167,Fliffis C
20.331,-75.36,-607.72,80.6,-64.76,-520.47,37.98,20190930-1616-FRANKFURT_1-01-167,Fliffis C
18.969,11.08,-613.76,0.4,6.6,-570.61,-8.04,20190930-1616-FRANKFURT_1-01-167,Fliffis C
35.92,41.12,-678.6,-14.48,31.84,-650.62,-19.78,20190930-1616-FRANKFURT_1-01-167,Fliffis C
49.111,11.72,-674.84,28.4,26.15,-653.91,4.14,20190930-1616-FRANKFURT_1-01-167,Fliffis C
56.139,37.96,-658.72,-21.12,38.02,-655.33,-15.96,20190930-1616-FRANKFURT_1-01-167,Fliffis C
59.823,36.6,-701.8,14.56,33.55,-713.57,20.69,20190930-1616-FRANKFURT_1-01-167,Fliffis C
63.339,-22.92,-763.12,29.88,-24.25,-758.37,41.79,20190930-1616-FRANKFURT_1-01-167,Fliffis C
57.09,-63.32,-744.64,72.44,-74.21,-702.76,78.2,20190930-1616-FRANKFURT_1-01-167,Fliffis C
26.018,-161.52,-371.16,90.68,-137.08,-370.16,101.66,20190930-1616-FRANKFURT_1-01-167,Fliffis C
21.513,34.12,-103.2,212.12,2.22,-101.14,251.66,20190930-1616-FRANKFURT_1-01-167,Fliffis C
20.754,78.76,-427.24,90.88,16.23,-179.97,214.2,20190930-1616-FRANKFURT_1-01-167,Fliffis C
14.792,-152.92,-143.72,319.68,-160.2,-81.16,311.92,20190930-1616-FRANKFURT_1-01-167,Fliffis C
15.11,-160.64,53.56,341.68,-161.96,73.1,322.22,20190930-1616-FRANKFURT_1-01-167,Fliffis C
12.812,-106.52,169.84,308.96,-105.26,164.98,301.35,20190930-1616-FRANKFURT_1-01-167,Fliffis C
13.063,-48.68,169.16,220.68,-46.0,176.47,215.01,20190930-1616-FRANKFURT_1-01-167,Fliffis C
12.977,-24.04,231.48,150.92,-19.02,220.69,136.31,20190930-1616-FRANKFURT_1-01-167,Fliffis C
4.64,7.16,284.12,-22.28,5.65,256.71,-12.42,20190930-1616-FRANKFURT_1-01-167,Fliffis C
41.329,-15.28,248.32,-10.08,-16.75,264.78,-12.19,20190930-1616-FRANKFURT_1-01-167,Fliffis C
77.868,-20.72,133.96,-22.08,-35.07,137.5,-28.29,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
68.877,-14.76,55.76,-34.64,-14.69,56.45,-24.92,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
23.405,5.72,13.04,15.76,3.55,18.53,16.77,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
2.358,-8.2,-13.0,22.56,-4.74,-7.96,24.33,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
2.265,16.32,-4.36,2.36,12.76,-0.89,3.77,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
0.643,0.48,-10.84,2.64,1.33,-13.29,4.87,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
2.211,11.44,-75.4,3.64,6.18,-88.52,14.44,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
6.0,8.92,-212.12,62.64,7.4,-218.18,61.88,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
9.198,7.88,-332.48,24.4,18.16,-305.13,16.5,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
4.113,12.52,-167.48,7.0,11.24,-195.53,0.93,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
14.705,-22.8,-41.8,0.88,-16.09,-44.25,-8.25,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
11.803,-11.64,103.0,-43.88,-13.69,98.55,-38.79,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
2.535,-29.08,162.32,-13.8,-26.38,153.87,-21.93,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
6.623,0.04,128.92,-18.84,-8.43,129.52,-12.72,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
6.253,-43.84,130.0,11.12,-37.29,108.18,21.06,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
2.636,32.28,76.84,-20.72,12.36,68.72,-1.39,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
2.308,-36.44,-4.08,-3.16,-23.82,15.91,4.12,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
2.303,3.72,63.52,14.08,-2.08,60.09,13.72,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
3.396,-11.12,122.56,-5.4,-10.54,113.22,-8.26,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
35.354,-3.72,74.08,-28.52,-10.42,95.24,-3.12,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
98.751,81.88,79.08,-254.68,39.86,171.22,-125.19,20191007-1524-FRANKFURT_1-01-218,Salto A
38.129,-48.56,465.72,22.76,-22.33,411.92,6.16,20191007-1524-FRANKFURT_1-01-218,Salto A
9.227,68.92,188.92,49.32,65.94,251.98,26.07,20191007-1524-FRANKFURT_1-01-218,Salto A
2.897,10.32,282.96,-38.44,30.4,232.39,-34.71,20191007-1524-FRANKFURT_1-01-218,Salto A
6.12,41.56,228.8,-134.88,29.16,203.09,-92.67,20191007-1524-FRANKFURT_1-01-218,Salto A
7.334,3.56,173.12,-27.08,6.06,173.69,-30.45,20191007-1524-FRANKFURT_1-01-218,Salto A
7.971,3.12,184.48,-14.76,5.9,185.7,-16.7,20191007-1524-FRANKFURT_1-01-218,Salto A
7.387,3.88,207.68,-36.92,4.7,196.93,-20.95,20191007-1524-FRANKFURT_1-01-218,Salto A
7.21,8.92,208.52,-14.12,9.26,201.92,-13.03,20191007-1524-FRANKFURT_1-01-218,Salto A
7.056,16.6,224.0,-14.56,20.67,215.61,-15.22,20191007-1524-FRANKFURT_1-01-218,Salto A
7.335,50.88,178.8,-7.08,46.52,194.11,-5.83,20191007-1524-FRANKFURT_1-01-218,Salto A
7.9,21.48,206.48,1.84,25.1,210.38,-0.4,20191007-1524-FRANKFURT_1-01-218,Salto A
7.915,-0.6,197.16,-14.2,3.25,198.91,-12.61,20191007-1524-FRANKFURT_1-01-218,Salto A
7.763,6.24,199.68,-7.16,6.03,197.1,-3.75,20191007-1524-FRANKFURT_1-01-218,Salto A
8.205,10.68,169.72,16.84,10.51,174.78,14.61,20191007-1524-FRANKFURT_1-01-218,Salto A
8.584,20.84,180.08,8.84,20.72,180.51,6.57,20191007-1524-FRANKFURT_1-01-218,Salto A
7.781,33.2,191.32,-13.68,34.68,191.15,-9.03,20191007-1524-FRANKFURT_1-01-218,Salto A
8.342,54.88,173.76,-6.28,50.43,182.92,-2.64,20191007-1524-FRANKFURT_1-01-218,Salto A
10.201,53.4,91.24,-231.04,51.83,201.21,-91.8,20191007-1524-FRANKFURT_1-01-218,Salto A
55.328,76.36,365.56,-152.56,67.81,305.57,-74.46,20191007-1524-FRANKFURT_1-01-218,Salto A
98.656,16.4,50.52,-36.28,21.85,108.62,-35.65,20191007-1159-FRANKFURT_1-01-341,Salto B
45.491,-25.48,319.28,-24.2,-18.58,286.26,-24.66,20191007-1159-FRANKFURT_1-01-341,Salto B
4.185,15.64,175.12,-101.56,-3.63,158.74,-48.59,20191007-1159-FRANKFURT_1-01-341,Salto B
4.0,10.84,21.28,-20.6,8.41,-7.68,-10.28,20191007-1159-FRANKFURT_1-01-341,Salto B
13.827,42.16,-306.52,-72.72,34.17,-260.11,-33.72,20191007-1159-FRANKFURT_1-01-341,Salto B
9.337,13.44,-286.64,19.52,10.41,-237.09,15.45,20191007-1159-FRANKFURT_1-01-341,Salto B
2.126,36.36,204.6,2.68,21.99,212.22,4.84,20191007-1159-FRANKFURT_1-01-341,Salto B
14.221,-26.16,465.72,36.32,-23.73,509.07,28.02,20191007-1159-FRANKFURT_1-01-341,Salto B
21.223,-13.28,663.4,-39.6,-14.52,647.72,-36.63,20191007-1159-FRANKFURT_1-01-341,Salto B
25.34,-7.8,568.92,-34.08,-12.26,576.31,-34.01,20191007-1159-FRANKFURT_1-01-341,Salto B
25.774,-45.12,506.44,-15.4,-36.08,483.11,-17.18,20191007-1159-FRANKFURT_1-01-341,Salto B
10.444,-16.96,306.64,51.88,-21.01,310.35,44.94,20191007-1159-FRANKFURT_1-01-341,Salto B
4.764,1.64,179.88,38.68,-1.29,168.91,40.71,20191007-1159-FRANKFURT_1-01-341,Salto B
5.112,0.88,74.4,11.56,4.06,79.21,12.97,20191007-1159-FRANKFURT_1-01-341,Salto B
6.074,4.04,89.24,-8.24,8.95,93.11,-10.1,20191007-1159-FRANKFURT_1-01-341,Salto B
6.111,14.96,147.44,-22.4,15.15,143.88,-23.56,20191007-1159-FRANKFURT_1-01-341,Salto B
5.581,16.48,207.32,-43.04,13.95,200.87,-32.7,20191007-1159-FRANKFURT_1-01-341,Salto B
5.358,0.36,244.84,-9.8,2.96,241.92,-12.21,20191007-1159-FRANKFURT_1-01-341,Salto B
6.122,-1.16,310.04,-40.28,-9.37,286.7,-31.97,20191007-1159-FRANKFURT_1-01-341,Salto B
50.486,-29.96,52.92,21.28,-44.65,115.95,-13.49,20191007-1159-FRANKFURT_1-01-341,Salto B
70.224,9.48,55.16,3.76,9.47,64.6,6.06,20190930-1247-FRANKFURT_2-01-158,Strecksprung
61.298,2.68,75.8,4.8,1.82,75.7,2.9,20190930-1247-FRANKFURT_2-01-158,Strecksprung
22.548,-5.36,53.16,11.92,-5.03,61.92,10.75,20190930-1247-FRANKFURT_2-01-158,Strecksprung
1.038,-10.88,9.6,30.4,-7.93,5.37,21.22,20190930-1247-FRANKFURT_2-01-158,Strecksprung
1.52,-1.96,-47.0,13.08,-2.61,-43.11,13.93,20190930-1247-FRANKFURT_2-01-158,Strecksprung
1.128,4.76,-26.56,20.92,4.02,-24.88,18.91,20190930-1247-FRANKFURT_2-01-158,Strecksprung
0.914,-2.12,-11.08,6.28,-1.43,-13.18,7.63,20190930-1247-FRANKFURT_2-01-158,Strecksprung
1.147,-5.68,-10.44,4.8,-5.77,-11.51,1.83,20190930-1247-FRANKFURT_2-01-158,Strecksprung
