Time,TimeInJump,ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
,,1.434,1.195,-0.743,-0.211,0.324,-6.265,-85.051,-17.385,0609-1-01-166,Bauchsprung,1.302,-39.003,-7.196,19.22,120.725,47.372
,,2.291,1.769,0.087,-0.138,-1.016,10.839,-68.275,10.71,0609-1-01-166,Bauchsprung,1.302,-39.003,-7.196,19.22,120.725,47.372
,,22.484,10.583,15.443,-1.304,11.768,-1.573,60.683,-9.435,0609-1-01-166,Bauchsprung,1.302,-39.003,-7.196,19.22,120.725,47.372
,,21.495,31.123,4.012,-0.437,19.231,2.896,-3.391,-4.858,0609-1-01-638,Bauchsprung,0.079,-35.261,-5.321,19.546,117.85,31.916
,,1.247,0.883,-0.447,-0.228,-0.114,-4.477,-73.351,-2.463,0609-1-01-638,Bauchsprung,0.079,-35.261,-5.321,19.546,117.85,31.916
,,1.98,1.417,-0.115,-0.076,-0.716,9.845,-56.508,3.927,0609-1-01-638,Bauchsprung,0.079,-35.261,-5.321,19.546,117.85,31.916
,,22.287,10.885,16.396,0.056,9.988,-7.929,53.514,-8.508,0609-1-01-638,Bauchsprung,0.079,-35.261,-5.321,19.546,117.85,31.916
,,23.758,35.337,-8.068,-1.7,15.812,14.599,50.378,25.682,20191001-1202-FRANKFURT_2-01-113,3/4 Salto vw A,38.214,280.433,-0.487,39.003,315.295,42.677
,,1.726,2.102,-0.295,-0.448,-1.311,25.673,81.007,3.794,20191001-1202-FRANKFURT_2-01-113,3/4 Salto vw A,38.214,280.433,-0.487,39.003,315.295,42.677
,,7.109,5.856,6.421,-1.011,-1.85,30.097,332.428,-21.475,20191001-1202-FRANKFURT_2-01-113,3/4 Salto vw A,38.214,280.433,-0.487,39.003,315.295,42.677
,,26.033,14.661,16.977,-1.08,12.16,19.138,195.652,1.141,20191001-1202-FRANKFURT_2-01-113,3/4 Salto vw A,38.214,280.433,-0.487,39.003,315.295,42.677
,,28.88,37.932,1.406,3.778,14.62,-46.029,-197.678,80.217,0115-CHARI-05-158,Voll- ein 1 3/4 Salto vw C,178.917,-427.081,273.387,336.678,503.948,320.972
,,20.137,19.521,-12.929,2.292,-9.276,71.047,-14.695,429.497,0115-CHARI-05-158,Voll- ein 1 3/4 Salto vw C,178.917,-427.081,273.387,336.678,503.948,320.972
,,34.027,32.573,-27.572,-10.116,-13.179,313.316,-516.861,-11.071,0115-CHARI-05-158,Voll- ein 1 3/4 Salto vw C,178.917,-427.081,273.387,336.678,503.948,320.972
,,34.162,27.18,-24.123,-2.471,5.019,12.224,-161.008,2.222,0115-CHARI-05-158,Voll- ein 1 3/4 Salto vw C,178.917,-427.081,273.387,336.678,503.948,320.972
,,31.636,41.211,0.259,1.711,12.399,-1.012,122.64,8.493,20190930-1616-FRANKFURT_1-01-182,Doppelsalto B,33.301,700.737,-26.808,59.638,734.282,70.091
,,31.03,28.316,-30.578,0.302,-2.618,10.824,559.993,-19.23,20190930-1616-FRANKFURT_1-01-182,Doppelsalto B,33.301,700.737,-26.808,59.638,734.282,70.091
,,35.922,38.949,-29.947,1.042,-17.776,43.56,598.644,-29.641,20190930-1616-FRANKFURT_1-01-182,Doppelsalto B,33.301,700.737,-26.808,59.638,734.282,70.091
,,27.079,16.506,2.3,0.783,10.656,18.823,239.567,-5.369,20190930-1616-FRANKFURT_1-01-182,Doppelsalto B,33.301,700.737,-26.808,59.638,734.282,70.091
,,27.054,37.773,-2.842,-1.874,14.543,-15.023,-89.198,7.076,20191001-1202-FRANKFURT_2-01-95,Salto C,-47.611,-346.518,-20.759,54.459,364.227,62.897
,,18.215,17.1,10.926,-1.336,-10.904,-48.726,-480.708,-14.65,20191001-1202-FRANKFURT_2-01-95,Salto C,-47.611,-346.518,-20.759,54.459,364.227,62.897
,,4.665,6.413,2.012,-0.719,-3.24,-33.429,-118.106,9.116,20191001-1202-FRANKFURT_2-01-95,Salto C,-47.611,-346.518,-20.759,54.459,364.227,62.897
,,24.873,11.548,-6.853,-1.533,15.345,-15.699,-133.46,-40.208,20191001-1202-FRANKFURT_2-01-95,Salto C,-47.611,-346.518,-20.759,54.459,364.227,62.897
,,29.939,39.779,-1.036,0.748,18.053,-5.574,3.112,-1.951,0115-CHARI-05-100,Salto B,-11.346,336.184,-20.909,31.322,398.213,44.828
,,20.705,20.704,-9.377,0.413,-10.92,-8.862,434.028,-4.745,0115-CHARI-05-100,Salto B,-11.346,336.184,-20.909,31.322,398.213,44.828
,,5.155,5.034,-1.493,0.576,-3.786,-2.751,134.644,-3.206,0115-CHARI-05-100,Salto B,-11.346,336.184,-20.909,31.322,398.213,44.828
,,22.422,11.675,2.61,1.219,17.979,-5.034,119.301,-32.829,0115-CHARI-05-100,Salto B,-11.346,336.184,-20.909,31.322,398.213,44.828
,,25.539,36.359,-0.813,-1.013,16.016,2.287,239.671,5.335,20191008-1157-FRANKFURT_1-01-36,Salto A,-7.477,337.382,9.054,28.501,337.382,34.996
,,7.542,7.899,-0.463,-0.624,-7.253,-11.539,191.616,9.681,20191008-1157-FRANKFURT_1-01-36,Salto A,-7.477,337.382,9.054,28.501,337.382,34.996
,,6.989,7.145,-3.581,-0.993,-5.568,-8.781,162.446,-4.926,20191008-1157-FRANKFURT_1-01-36,Salto A,-7.477,337.382,9.054,28.501,337.382,34.996
,,21.946,10.372,1.913,0.408,16.716,0.494,217.88,11.487,20191008-1157-FRANKFURT_1-01-36,Salto A,-7.477,337.382,9.054,28.501,337.382,34.996
,,47.924,53.343,-18.759,-1.22,15.262,34.488,-541.274,3.62,20191001-1148-FRANKFURT_1-01-246,Fliffis aus C,72.287,-336.002,163.508,78.517,718.306,232.728
,,50.493,52.125,-44.878,-0.528,-20.437,46.853,-675.62,-3.523,20191001-1148-FRANKFURT_1-01-246,Fliffis aus C,72.287,-336.002,163.508,78.517,718.306,232.728
,,20.228,23.879,-13.425,-0.613,-10.732,77.531,-17.727,391.746,20191001-1148-FRANKFURT_1-01-246,Fliffis aus C,72.287,-336.002,163.508,78.517,718.306,232.728
,,29.292,19.149,-3.614,-0.727,14.775,20.991,391.945,30.668,20191001-1148-FRANKFURT_1-01-246,Fliffis aus C,72.287,-336.002,163.508,78.517,718.306,232.728
,,22.91,35.228,-6.67,-1.701,15.378,25.579,62.039,26.075,20191001-1202-FRANKFURT_2-01-82,3/4 Salto vw A,42.485,282.744,3.391,44.972,305.02,39.844
,,2.064,2.254,-0.03,-0.531,-1.696,23.425,92.333,2.384,20191001-1202-FRANKFURT_2-01-82,3/4 Salto vw A,42.485,282.744,3.391,44.972,305.02,39.844
,,5.812,4.544,4.933,-1.04,-1.655,34.818,291.876,-13.955,20191001-1202-FRANKFURT_2-01-82,3/4 Salto vw A,42.485,282.744,3.391,44.972,305.02,39.844
,,26.63,15.6,18.013,-1.972,11.877,15.413,209.726,4.743,20191001-1202-FRANKFURT_2-01-82,3/4 Salto vw A,42.485,282.744,3.391,44.972,305.02,39.844
,,52.436,59.484,-27.251,3.935,8.0,-68.847,-678.899,68.636,20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,89.018,-298.108,585.755,273.85,664.055,608.493
,,34.735,35.842,-29.226,10.527,-10.471,86.673,-323.817,458.64,20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,89.018,-298.108,585.755,273.85,664.055,608.493
,,37.112,40.183,-25.5,-8.28,-10.931,87.091,-51.162,784.513,20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,89.018,-298.108,585.755,273.85,664.055,608.493
,,30.423,21.276,-9.675,0.967,10.024,107.612,345.151,93.284,20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,89.018,-298.108,585.755,273.85,664.055,608.493
,,31.65,37.687,-1.194,-0.216,9.689,5.325,186.325,-16.674,0609-1-01-665,Doppelsalto C,8.704,696.184,-22.588,37.826,696.184,50.842
,,51.195,46.592,-44.332,-0.347,-23.178,-5.98,766.348,0.396,0609-1-01-665,Doppelsalto C,8.704,696.184,-22.588,37.826,696.184,50.842
,,22.986,29.559,-16.65,-0.39,-14.34,31.385,442.838,-12.756,0609-1-01-665,Doppelsalto C,8.704,696.184,-22.588,37.826,696.184,50.842
,,23.173,13.926,4.337,-0.275,6.634,-9.612,222.107,-24.501,0609-1-01-665,Doppelsalto C,8.704,696.184,-22.588,37.826,696.184,50.842
,,40.565,43.747,-12.411,-3.103,20.174,-216.983,198.474,-458.136,0115-JANEIKE-01-142,Voll- ein- voll- aus C,-401.925,-46.048,-650.32,429.662,528.311,685.028
,,42.98,43.888,-37.789,13.243,-6.639,-525.32,-79.141,-616.368,0115-JANEIKE-01-142,Voll- ein- voll- aus C,-401.925,-46.048,-650.32,429.662,528.311,685.028
,,48.295,48.258,-38.412,1.543,-25.149,-237.369,-497.24,-254.036,0115-JANEIKE-01-142,Voll- ein- voll- aus C,-401.925,-46.048,-650.32,429.662,528.311,685.028
,,36.502,32.954,-6.02,-0.278,-2.303,6.367,261.862,-245.11,0115-JANEIKE-01-142,Voll- ein- voll- aus C,-401.925,-46.048,-650.32,429.662,528.311,685.028
,,29.258,39.034,-2.307,0.37,12.46,4.455,128.157,-30.809,0609-1-01-565,Doppelsalto B,9.74,710.108,-20.68,67.399,736.79,60.221
,,33.963,29.585,-31.52,-2.241,-8.338,-38.567,665.427,-0.594,0609-1-01-565,Doppelsalto B,9.74,710.108,-20.68,67.399,736.79,60.221
,,25.24,29.746,-17.509,0.394,-16.024,44.32,506.558,-0.281,0609-1-01-565,Doppelsalto B,9.74,710.108,-20.68,67.399,736.79,60.221
,,26.777,16.161,2.567,-0.753,11.488,10.125,183.769,-11.068,0609-1-01-565,Doppelsalto B,9.74,710.108,-20.68,67.399,736.79,60.221
,,20.989,33.366,2.081,-0.206,14.532,1.063,-29.302,-3.55,20191008-1157-FRANKFURT_1-01-262,3/4 Salto vw A,5.672,-282.115,18.102,20.912,305.881,46.571
,,1.788,1.795,0.344,-0.629,-0.703,1.113,-114.603,9.281,20191008-1157-FRANKFURT_1-01-262,3/4 Salto vw A,5.672,-282.115,18.102,20.912,305.881,46.571
,,5.361,3.919,-4.726,-0.641,-1.466,13.34,-276.268,26.355,20191008-1157-FRANKFURT_1-01-262,3/4 Salto vw A,5.672,-282.115,18.102,20.912,305.881,46.571
,,31.951,20.009,-21.723,-2.114,2.593,-2.906,-220.409,7.698,20191008-1157-FRANKFURT_1-01-262,3/4 Salto vw A,5.672,-282.115,18.102,20.912,305.881,46.571
,,27.404,36.662,7.225,0.009,11.756,-2.536,145.203,11.031,0609-4-01-57,Salto C,3.487,371.414,11.469,28.933,402.279,40.144
,,13.312,14.339,-9.219,-0.437,-4.331,-2.091,308.726,9.424,0609-4-01-57,Salto C,3.487,371.414,11.469,28.933,402.279,40.144
,,3.113,3.218,-1.567,-0.448,-2.643,6.42,131.356,12.604,0609-4-01-57,Salto C,3.487,371.414,11.469,28.933,402.279,40.144
,,23.401,11.642,7.551,-0.4,15.654,4.943,124.81,-12.149,0609-4-01-57,Salto C,3.487,371.414,11.469,28.933,402.279,40.144
,,30.632,41.819,20.046,0.434,12.992,11.38,-23.701,-5.58,0609-1-01-797,Von Bauch in Stand,-0.092,40.712,6.904,37.08,86.33,54.267
,,2.26,2.406,-0.383,-0.17,-0.478,-6.377,1.966,-1.735,0609-1-01-797,Von Bauch in Stand,-0.092,40.712,6.904,37.08,86.33,54.267
,,2.676,2.279,0.212,-0.334,-0.096,-17.679,27.868,-3.904,0609-1-01-797,Von Bauch in Stand,-0.092,40.712,6.904,37.08,86.33,54.267
,,20.259,10.695,7.948,-0.823,14.159,12.264,87.359,27.222,0609-1-01-797,Von Bauch in Stand,-0.092,40.712,6.904,37.08,86.33,54.267
,,53.407,59.805,-22.807,1.763,8.801,-52.75,-570.608,23.689,0115-MORITZ-03-114,Fliffis- Rudi B,-202.746,-255.06,-490.292,305.483,641.75,529.883
,,34.661,35.77,-27.474,-10.502,-1.72,-285.427,-101.663,-473.743,0115-MORITZ-03-114,Fliffis- Rudi B,-202.746,-255.06,-490.292,305.483,641.75,529.883
,,25.844,28.783,-16.798,7.109,-10.704,-96.22,-122.933,-466.138,0115-MORITZ-03-114,Fliffis- Rudi B,-202.746,-255.06,-490.292,305.483,641.75,529.883
,,27.794,18.981,-4.801,0.647,7.193,25.733,284.273,-70.984,0115-MORITZ-03-114,Fliffis- Rudi B,-202.746,-255.06,-490.292,305.483,641.75,529.883
,,21.948,32.287,3.12,-0.477,18.887,-4.838,1.984,1.719,0609-1-01-290,Bauchsprung,-5.355,-37.701,-7.12,16.18,114.569,31.32
,,1.031,0.653,-0.175,-0.038,-0.069,0.537,-60.775,-6.528,0609-1-01-290,Bauchsprung,-5.355,-37.701,-7.12,16.18,114.569,31.32
,,1.533,0.918,-0.343,-0.265,-0.336,4.53,-64.127,-15.097,0609-1-01-290,Bauchsprung,-5.355,-37.701,-7.12,16.18,114.569,31.32
,,22.068,10.408,16.486,-0.47,10.699,-10.417,45.349,5.742,0609-1-01-290,Bauchsprung,-5.355,-37.701,-7.12,16.18,114.569,31.32
,,53.15,59.168,-21.149,0.634,10.957,-22.708,-550.411,25.804,0110-MORITZ-01-78,Fliffis- Rudi B,-189.241,-256.12,-490.491,306.725,634.845,541.143
,,35.426,36.637,-28.085,-11.558,-0.412,-308.887,-106.607,-485.08,0110-MORITZ-01-78,Fliffis- Rudi B,-189.241,-256.12,-490.491,306.725,634.845,541.143
,,26.066,29.191,-16.624,6.758,-12.193,-42.584,-113.54,-449.415,0110-MORITZ-01-78,Fliffis- Rudi B,-189.241,-256.12,-490.491,306.725,634.845,541.143
,,26.907,17.847,-2.92,0.088,7.209,-3.127,261.478,-69.28,0110-MORITZ-01-78,Fliffis- Rudi B,-189.241,-256.12,-490.491,306.725,634.845,541.143
,,47.722,56.355,-17.177,-0.204,15.27,14.644,-531.93,4.717,0609-4-01-70,Fliffis B,-100.126,-88.572,243.94,147.553,602.507,279.229
,,20.583,21.99,-14.582,1.505,-13.404,-56.499,-156.173,235.752,0609-4-01-70,Fliffis B,-100.126,-88.572,243.94,147.553,602.507,279.229
,,18.624,19.902,-9.175,-2.826,-15.909,-136.116,235.972,223.11,0609-4-01-70,Fliffis B,-100.126,-88.572,243.94,147.553,602.507,279.229
,,29.161,19.126,-1.662,-1.564,9.118,-22.847,277.249,27.897,0609-4-01-70,Fliffis B,-100.126,-88.572,243.94,147.553,602.507,279.229
,,28.591,40.484,-7.346,-2.617,15.566,38.333,111.999,54.762,20191001-1202-FRANKFURT_2-01-46,Barani A,91.19,-40.171,166.57,111.97,270.139,198.148
,,10.091,9.375,3.085,-3.429,-7.707,151.315,145.239,149.685,20191001-1202-FRANKFURT_2-01-46,Barani A,91.19,-40.171,166.57,111.97,270.139,198.148
,,10.199,10.37,5.109,1.782,-8.321,39.257,-91.264,200.118,20191001-1202-FRANKFURT_2-01-46,Barani A,91.19,-40.171,166.57,111.97,270.139,198.148
,,27.808,15.906,-2.247,-0.274,15.188,-7.202,-262.811,7.528,20191001-1202-FRANKFURT_2-01-46,Barani A,91.19,-40.171,166.57,111.97,270.139,198.148
,,30.161,38.706,-2.373,0.36,13.477,-26.514,136.18,14.041,0115-CHARI-05-63,Doppelsalto B,-22.681,694.489,2.261,45.576,716.645,43.545
,,33.241,29.749,-31.591,0.838,-6.533,-4.539,609.264,17.707,0115-CHARI-05-63,Doppelsalto B,-22.681,694.489,2.261,45.576,716.645,43.545
,,31.149,34.755,-22.943,1.111,-17.997,-6.35,515.064,2.441,0115-CHARI-05-63,Doppelsalto B,-22.681,694.489,2.261,45.576,716.645,43.545
,,28.055,19.567,-1.704,0.953,10.166,-11.601,250.608,-30.06,0115-CHARI-05-63,Doppelsalto B,-22.681,694.489,2.261,45.576,716.645,43.545
,,29.282,36.741,-1.579,0.508,12.611,16.989,123.54,-17.628,0609-1-01-238,Doppelsalto B,57.388,696.535,3.252,73.383,720.544,60.693
,,29.197,26.899,-28.561,0.814,-4.226,3.424,580.607,26.877,0609-1-01-238,Doppelsalto B,57.388,696.535,3.252,73.383,720.544,60.693
,,37.1,39.342,-28.986,2.657,-20.862,78.002,663.881,15.435,0609-1-01-238,Doppelsalto B,57.388,696.535,3.252,73.383,720.544,60.693
,,25.168,17.088,2.761,0.395,9.107,33.089,227.442,-17.18,0609-1-01-238,Doppelsalto B,57.388,696.535,3.252,73.383,720.544,60.693
,,50.851,56.345,-20.635,3.42,12.097,-77.76,-584.915,36.593,20191007-1150-FRANKFURT_2-01-180,Fliffis B,-17.186,-433.721,209.527,110.237,711.617,237.46
,,42.519,42.398,-41.569,2.46,-6.968,-43.253,-634.253,17.018,20191007-1150-FRANKFURT_2-01-180,Fliffis B,-17.186,-433.721,209.527,110.237,711.617,237.46
,,24.206,27.02,-16.369,7.618,-13.12,13.49,-155.272,372.511,20191007-1150-FRANKFURT_2-01-180,Fliffis B,-17.186,-433.721,209.527,110.237,711.617,237.46
,,27.541,22.071,-5.955,-1.716,7.492,64.94,307.715,100.221,20191007-1150-FRANKFURT_2-01-180,Fliffis B,-17.186,-433.721,209.527,110.237,711.617,237.46
,,28.948,38.015,1.468,0.506,15.661,5.659,51.953,-8.687,20190930-1153-FRANKFURT_1-01-203,Salto C,46.541,337.32,-17.85,64.444,365.19,40.178
,,17.693,18.94,-10.373,0.945,-9.435,63.745,413.009,1.256,20190930-1153-FRANKFURT_1-01-203,Salto C,46.541,337.32,-17.85,64.444,365.19,40.178
,,3.94,4.192,-1.154,-0.455,-3.636,20.89,135.527,-2.647,20190930-1153-FRANKFURT_1-01-203,Salto C,46.541,337.32,-17.85,64.444,365.19,40.178
,,22.559,11.151,7.242,-1.33,15.337,6.411,108.032,-14.837,20190930-1153-FRANKFURT_1-01-203,Salto C,46.541,337.32,-17.85,64.444,365.19,40.178
,,44.153,51.88,-15.626,3.736,11.369,-43.221,-497.572,106.071,20191007-1524-FRANKFURT_1-01-97,Fliffis C,-80.497,-399.372,264.888,108.247,638.91,325.446
,,55.159,52.508,-46.842,1.382,-27.305,-50.932,-686.596,134.414,20191007-1524-FRANKFURT_1-01-97,Fliffis C,-80.497,-399.372,264.888,108.247,638.91,325.446
,,26.828,33.479,-14.447,0.113,-20.775,-126.737,-101.361,374.409,20191007-1524-FRANKFURT_1-01-97,Fliffis C,-80.497,-399.372,264.888,108.247,638.91,325.446
,,28.603,18.54,0.119,0.157,11.482,13.796,256.105,66.27,20191007-1524-FRANKFURT_1-01-97,Fliffis C,-80.497,-399.372,264.888,108.247,638.91,325.446
,,28.064,38.5,-2.159,-0.394,15.253,0.771,43.837,14.086,20191007-1159-FRANKFURT_1-01-59,Salto C,-1.863,355.302,-1.585,40.345,385.193,39.173
,,14.482,13.841,-10.276,-0.271,-8.601,26.695,501.008,-0.938,20191007-1159-FRANKFURT_1-01-59,Salto C,-1.863,355.302,-1.585,40.345,385.193,39.173
,,5.289,7.179,-2.351,-0.806,-1.94,-11.263,81.159,-22.062,20191007-1159-FRANKFURT_1-01-59,Salto C,-1.863,355.302,-1.585,40.345,385.193,39.173
,,20.488,8.933,0.974,-0.728,18.08,-20.32,188.308,5.602,20191007-1159-FRANKFURT_1-01-59,Salto C,-1.863,355.302,-1.585,40.345,385.193,39.173
,,26.808,36.989,0.709,1.533,18.479,7.27,4.303,-25.068,0827-BK2-02-69,Salto B,17.528,338.517,-50.843,48.137,389.923,73.27
,,17.453,15.125,-10.894,0.118,-9.624,-9.953,418.564,-23.19,0827-BK2-02-69,Salto B,17.528,338.517,-50.843,48.137,389.923,73.27
,,5.78,7.943,-4.44,1.058,-2.099,29.6,184.579,-36.632,0827-BK2-02-69,Salto B,17.528,338.517,-50.843,48.137,389.923,73.27
,,20.496,9.517,5.252,0.604,14.02,11.112,128.015,-25.413,0827-BK2-02-69,Salto B,17.528,338.517,-50.843,48.137,389.923,73.27
,,29.366,39.621,-3.561,1.583,16.589,6.008,-5.95,-18.93,20191008-1207-FRANKFURT_2-01-117,Salto B,27.172,343.909,-44.619,36.662,416.321,67.418
,,24.005,21.851,-12.125,-0.667,-13.799,27.829,465.412,-45.972,20191008-1207-FRANKFURT_2-01-117,Salto B,27.172,343.909,-44.619,36.662,416.321,67.418
,,5.345,8.65,-2.41,-0.668,-2.679,3.978,166.409,-24.24,20191008-1207-FRANKFURT_2-01-117,Salto B,27.172,343.909,-44.619,36.662,416.321,67.418
,,25.025,12.29,1.796,1.608,19.1,25.769,175.722,-14.531,20191008-1207-FRANKFURT_2-01-117,Salto B,27.172,343.909,-44.619,36.662,416.321,67.418
,,28.95,36.612,-0.617,0.773,17.791,14.877,57.281,-23.553,20191007-1150-FRANKFURT_2-01-133,Salto C,47.816,338.783,-25.117,57.689,368.024,54.765
,,18.323,17.511,-11.728,0.133,-12.268,42.786,459.591,-43.196,20191007-1150-FRANKFURT_2-01-133,Salto C,47.816,338.783,-25.117,57.689,368.024,54.765
,,5.088,6.699,-2.924,-0.371,-3.289,20.077,154.36,13.218,20191007-1150-FRANKFURT_2-01-133,Salto C,47.816,338.783,-25.117,57.689,368.024,54.765
,,21.499,11.419,5.235,0.451,15.104,37.863,147.829,4.935,20191007-1150-FRANKFURT_2-01-133,Salto C,47.816,338.783,-25.117,57.689,368.024,54.765
,,27.05,36.469,-1.366,-0.886,16.794,-4.292,-35.342,16.8,20191001-1202-FRANKFURT_2-01-45,Salto B,-30.555,-345.697,-13.574,39.962,399.36,67.211
,,17.23,16.84,7.482,-0.951,-9.593,-14.663,-406.804,-25.278,20191001-1202-FRANKFURT_2-01-45,Salto B,-30.555,-345.697,-13.574,39.962,399.36,67.211
,,11.512,13.596,8.496,-1.239,-6.089,-37.112,-287.401,15.554,20191001-1202-FRANKFURT_2-01-45,Salto B,-30.555,-345.697,-13.574,39.962,399.36,67.211
,,22.049,10.13,-7.342,-0.747,13.078,-17.99,-105.673,-27.366,20191001-1202-FRANKFURT_2-01-45,Salto B,-30.555,-345.697,-13.574,39.962,399.36,67.211
,,21.865,32.337,3.117,-1.108,17.468,6.208,127.212,11.861,20190930-1153-FRANKFURT_1-01-236,3/4 Salto rw A,26.733,306.303,-17.462,30.071,309.275,39.33
,,3.395,3.445,-1.002,-0.533,-2.93,25.946,133.388,-5.366,20190930-1153-FRANKFURT_1-01-236,3/4 Salto rw A,26.733,306.303,-17.462,30.071,309.275,39.33
,,3.546,3.498,-0.998,-0.85,-3.257,10.632,157.242,-16.607,20190930-1153-FRANKFURT_1-01-236,3/4 Salto rw A,26.733,306.303,-17.462,30.071,309.275,39.33
,,23.303,11.992,15.892,-1.312,7.291,6.416,163.091,-9.699,20190930-1153-FRANKFURT_1-01-236,3/4 Salto rw A,26.733,306.303,-17.462,30.071,309.275,39.33
,,21.975,32.48,3.106,1.021,16.378,97.546,158.213,150.502,0609-4-01-207,Schraubensalto C,64.886,165.918,390.123,172.587,269.138,393.775
,,12.209,10.969,-9.963,-1.918,-3.199,114.45,-101.716,421.773,0609-4-01-207,Schraubensalto C,64.886,165.918,390.123,172.587,269.138,393.775
,,9.089,10.17,-4.797,-2.7,-7.125,-88.128,134.681,232.69,0609-4-01-207,Schraubensalto C,64.886,165.918,390.123,172.587,269.138,393.775
,,22.102,11.637,4.183,-0.546,14.005,13.553,168.053,35.534,0609-4-01-207,Schraubensalto C,64.886,165.918,390.123,172.587,269.138,393.775
,,26.634,36.608,7.434,-0.184,11.404,-10.557,171.984,16.123,0609-4-01-62,Salto C,-2.978,369.188,9.068,30.468,380.459,37.52
,,10.987,11.409,-7.069,-0.436,-3.943,11.009,278.238,7.408,0609-4-01-62,Salto C,-2.978,369.188,9.068,30.468,380.459,37.52
,,3.444,3.637,-1.576,-0.697,-2.913,1.096,135.658,-2.9,0609-4-01-62,Salto C,-2.978,369.188,9.068,30.468,380.459,37.52
,,24.059,12.024,9.159,-0.63,14.841,-6.922,124.121,-3.286,0609-4-01-62,Salto C,-2.978,369.188,9.068,30.468,380.459,37.52
,,26.258,35.772,5.845,-0.452,17.316,13.582,133.395,-5.675,0827-BK2-01-96,Salto A,-1.176,342.29,-27.78,29.472,342.29,34.452
,,6.903,6.78,-3.677,0.597,-4.95,-1.778,235.109,-25.142,0827-BK2-01-96,Salto A,-1.176,342.29,-27.78,29.472,342.29,34.452
,,6.235,5.595,-2.754,0.734,-4.716,-0.993,177.611,-10.351,0827-BK2-01-96,Salto A,-1.176,342.29,-27.78,29.472,342.29,34.452
,,22.85,12.201,2.473,0.037,15.56,-12.785,135.427,-13.596,0827-BK2-01-96,Salto A,-1.176,342.29,-27.78,29.472,342.29,34.452
,,31.271,41.207,-2.256,1.77,17.452,-29.782,-222.985,130.514,20190930-1247-FRANKFURT_2-01-174,Rudi,107.848,8.823,540.568,190.449,298.563,559.374
,,14.459,13.79,-11.35,3.434,-2.459,181.064,6.333,513.781,20190930-1247-FRANKFURT_2-01-174,Rudi,107.848,8.823,540.568,190.449,298.563,559.374
,,13.333,14.582,-9.665,-4.915,-4.154,95.411,2.757,472.868,20190930-1247-FRANKFURT_2-01-174,Rudi,107.848,8.823,540.568,190.449,298.563,559.374
,,21.285,11.944,-0.52,-1.892,12.213,-2.073,241.94,104.534,20190930-1247-FRANKFURT_2-01-174,Rudi,107.848,8.823,540.568,190.449,298.563,559.374
,,52.763,57.785,-22.896,-4.313,15.383,68.001,-569.095,-28.747,20191008-1157-FRANKFURT_1-01-198,Fliffis C,47.086,-305.519,168.659,93.694,688.535,225.89
,,48.303,52.267,-40.247,-4.098,-23.654,81.01,-603.908,73.028,20191008-1157-FRANKFURT_1-01-198,Fliffis C,47.086,-305.519,168.659,93.694,688.535,225.89
,,20.44,22.6,-9.82,-1.843,-13.805,-35.459,81.92,369.652,20191008-1157-FRANKFURT_1-01-198,Fliffis C,47.086,-305.519,168.659,93.694,688.535,225.89
,,28.758,18.419,-4.565,0.272,14.331,3.252,342.088,-1.304,20191008-1157-FRANKFURT_1-01-198,Fliffis C,47.086,-305.519,168.659,93.694,688.535,225.89
,,27.221,36.778,6.752,-0.128,11.481,-3.198,153.123,7.457,0609-4-01-371,Salto C,5.939,363.672,-3.525,25.906,389.13,23.947
,,12.585,13.652,-8.39,-0.369,-4.028,4.473,309.07,1.379,0609-4-01-371,Salto C,5.939,363.672,-3.525,25.906,389.13,23.947
,,3.252,3.278,-1.486,-0.65,-2.71,5.257,123.544,5.756,0609-4-01-371,Salto C,5.939,363.672,-3.525,25.906,389.13,23.947
,,23.133,11.327,8.365,0.279,14.698,2.799,121.343,-7.851,0609-4-01-371,Salto C,5.939,363.672,-3.525,25.906,389.13,23.947
,,26.676,36.354,6.928,0.251,12.035,-12.37,132.509,13.344,0609-4-01-36,Salto C,-0.513,368.647,8.202,27.469,395.546,40.433
,,13.963,14.829,-9.587,-0.437,-4.345,5.744,349.832,11.127,0609-4-01-36,Salto C,-0.513,368.647,8.202,27.469,395.546,40.433
,,3.241,3.398,-1.133,-0.665,-2.911,4.027,133.414,-0.106,0609-4-01-36,Salto C,-0.513,368.647,8.202,27.469,395.546,40.433
,,22.584,10.977,8.782,-0.295,13.673,1.999,96.272,-8.472,0609-4-01-36,Salto C,-0.513,368.647,8.202,27.469,395.546,40.433
,,31.192,40.295,-2.016,0.285,18.364,32.014,-296.438,35.531,0609-4-01-606,Barani C,-5.0,-92.19,219.191,54.968,310.45,236.053
